,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274
535,8213,7030,8313,7817,2382,4058,8601,7151,12876,13254,2994,2507,3216,2398,2259,3168,4110,3514,4432,4042,4894,5302,10301,10154,10285,13381,6867,5056,8691,9050,6740,9454,6529,5620,10308,11011,4309,4265,13747,12790,1765,2187,8621,9384,871,909,640,741,13010,13381,2180,2328,15489,14277,4652,4954,5757,5773,7777,8014,1927,1934,345,373,1438,1298,9916,9401,6341,6557,5260,5817,1366,1570,3135,3328,3277,3233,4191,4131,1463,1503,5292,5109,514,598,327,299,616,770,236,280,345,240,46911,47147,1690,1992,2129,1969,1465,1560,735,813,2971,2991,753,709,619,675,802,1057,225,450,1565,1811,12267,12845,15765,15480,5590,5003,2853,3258,3989,3977,5379,5367,285,257,2069,2043,2154,2249,2351,2683,2428,2519,2272,2263,1307,1500,1198,1263,530,746,1605,1873,8429,5168,3096,3745,236,127,6654,8037,338,421,1467,1285,78,74,4082,3282,2268,141,964,4465,3836,2593,241,1046,1649,700,753,491,568,5715,6429,6387,6177,129,222,5958,5416,2750,3646,1751,1864,2050,1860,2337,2142,1428,1352,1692,1495,1699,2309,9704,9334,11340,12214,7434,6060,3794,3667,2298,2611,2034,1804,6534,7107,1108,1041,7208,7313,994,1075,3080,3375,3435,3108,2548,3537,9978,9827,1493,2062,3713,3351,5072,5232,30,0,53,48,222,87,1363,691,2537,2192,7418,7390,2593,2526,505,412,18025,13087,2365,2340,2354,1655,2361,2250,363,50,9621,8784,3189,3089,2136,2052,1331,1275,333,2,326,30,280,217,2565,0
536,8048,6576,8333,7650,2419,4001,8900,7197,13093,13632,2917,2602,3191,2324,2203,2887,4072,3506,4260,3829,4852,5316,10600,10015,10307,13518,6575,5045,8797,8869,6112,9029,6740,5256,10233,10607,4237,4312,13151,12462,1646,2094,8359,9284,893,855,565,774,12762,12569,2068,2301,15351,13123,4796,4954,5745,5627,7255,7232,2004,2025,338,322,1426,1261,9957,9737,6097,5880,5126,5344,1343,1646,3119,3270,2911,3212,4089,3725,1500,1447,4903,5054,498,625,289,273,595,675,225,294,273,243,45565,46616,1593,2059,2076,1913,1632,1407,737,675,2933,2961,702,600,632,588,850,1032,199,431,1472,1825,12033,12335,15821,14903,5212,4986,2992,3265,3887,4080,5425,5277,287,252,1966,2076,2335,2263,2381,2813,2309,2432,2309,2217,1198,1361,1148,1229,503,793,1771,1778,8338,5074,2924,3507,217,90,6385,7543,292,391,1433,1245,64,67,4546,3583,2338,134,978,4675,4140,2832,234,1124,1667,792,725,535,551,5680,5995,6513,6515,139,211,5703,5346,2980,3550,1802,1739,2317,1918,2331,2124,1546,1465,1655,1363,1758,2245,9944,9452,11133,11869,7367,6084,3804,3358,2180,2405,2089,1533,6663,6928,1050,1122,7044,7130,1094,1017,3092,3201,3112,3012,2092,3377,9985,9528,1350,2013,3516,3200,4813,5172,36,0,66,46,167,59,1236,660,2433,2134,7055,7362,2333,2335,487,405,18878,13279,2829,2788,2310,1778,2446,2200,245,66,9064,8737,3163,3268,2008,1827,1437,1169,303,4,333,30,250,227,2667,0
537,8809,7846,9317,8768,2338,3908,10345,8108,13627,13722,3426,3518,3825,3131,3314,3040,4782,4522,4784,4638,6158,5791,11096,10363,10880,14056,6689,5594,7872,9090,6983,12325,5327,4996,12509,12727,5643,5293,16823,13617,2447,2352,11082,12685,927,999,735,821,16179,16174,2947,2525,15399,14654,3736,4511,5903,5079,8543,8069,2560,2460,463,530,1604,1400,11296,10976,7473,8521,5750,5974,1822,2027,3326,3500,3448,3430,3892,3824,1433,1625,5757,5866,535,654,326,285,649,726,305,394,342,284,54886,56280,2029,2068,2425,2432,1382,1271,883,1004,2766,2894,593,575,735,872,832,1011,204,396,1496,1618,13785,14058,16561,16128,5849,5532,3110,3256,4258,3913,6504,6190,363,326,2414,2403,2523,2442,2470,2597,2502,2549,3233,3124,1233,1331,1305,1384,607,842,1844,2025,9271,5689,3643,4608,187,127,6380,7244,340,401,1300,1059,81,88,5321,4666,2859,299,1009,4458,4386,3082,220,1396,1690,658,742,519,547,6353,6940,7397,7605,129,261,5933,5402,3451,3644,1607,2488,2382,2001,3017,1670,1614,1727,1969,1753,1976,2433,9400,8454,12096,13253,7554,7223,2945,3393,2084,2880,1584,1591,8621,9020,1486,1358,8529,8978,1240,1227,4400,4657,4314,4740,3286,3509,10393,11189,1739,2303,4184,3057,5420,5676,146,0,95,71,173,81,1570,806,2736,2762,8892,8202,2871,2653,482,479,17783,12317,2166,1709,2925,2588,3117,2878,285,81,6170,6448,2692,2514,1377,1560,1226,1212,333,15,378,22,162,150,2577,0
538,9271,7833,9407,8763,2247,3834,10354,7958,12609,12994,3349,3525,3732,3057,3309,2806,4921,4604,4819,4659,6242,5858,10751,10252,11008,13539,6353,5543,8055,8805,7074,11736,5910,5047,11991,12499,5930,5627,16566,12991,2692,2433,11043,12521,941,1073,744,712,15629,16095,2889,2475,15299,15290,4133,5179,6381,5341,8364,8109,2389,2307,440,577,1634,1451,11084,10561,7431,8267,5974,6019,1725,1962,3353,3574,3446,3405,3748,3745,1384,1574,5800,5854,551,656,320,298,630,718,254,301,363,291,54584,56013,1959,2068,2532,2486,1621,1285,893,997,2523,2831,568,558,725,842,848,1001,197,433,1350,1544,13342,13660,16788,16352,5954,5225,3031,3147,4374,4040,6666,6438,400,349,2307,2490,2509,2451,2414,2639,2534,2453,3312,2889,1310,1421,1345,1317,658,864,1904,2113,9298,6060,3553,4740,203,141,5782,7058,343,380,1510,1125,81,76,5742,5297,3314,392,922,4885,4905,3463,262,1407,1774,746,893,586,552,6854,7032,6930,7619,113,340,5944,5332,3261,3574,1540,2426,2405,1913,3015,1621,1651,1554,2001,1790,1897,2414,9329,8754,12133,13174,7680,7677,2948,3282,2006,2852,1575,1649,8554,9025,1581,1361,8417,8953,1500,1206,4305,4567,4441,4692,3078,3600,10372,11217,1788,2307,4363,3133,5910,5676,180,0,83,69,204,66,1630,811,2700,2751,9015,8292,2783,2692,494,507,17350,12170,2272,1741,3094,2769,3388,2971,320,78,5901,6529,2755,2780,1449,1649,1305,1215,319,4,366,27,162,129,2894,0
539,7810,7756,8967,8250,2231,3636,10080,7988,14121,14513,3514,3428,3627,3057,3488,3019,4987,4481,4754,4750,6244,6251,9825,10166,9726,13191,7244,5597,7881,9194,6837,12484,5177,5248,12361,12425,5850,5724,16749,13283,2495,2440,11952,13281,897,1104,839,848,16946,17115,3212,2432,15195,14443,3871,4704,5641,4759,8100,7719,2669,2532,498,595,1614,1423,11788,11215,7939,9118,6017,6313,1895,2047,3435,3632,3214,3226,3664,3497,1609,1607,5562,5483,493,586,308,268,577,735,275,342,315,250,56296,57198,1897,1920,2395,2323,1461,1217,853,944,2787,2709,575,549,610,784,793,932,231,313,1382,1707,13657,13917,19695,18011,6179,5669,2925,3008,4455,4103,6517,6288,530,477,2266,2259,2514,2676,2576,2843,2548,2741,3198,3175,1314,1396,1234,1298,653,807,1932,2233,9363,6056,3720,4891,196,148,7612,8392,378,385,1264,1011,81,88,6650,6195,3708,558,1224,5548,5627,3927,349,1635,2045,827,892,621,600,7055,7018,6571,7148,66,240,5299,5847,3207,3794,1686,2815,2359,2054,3235,1690,1579,1750,2073,1790,2096,2512,9567,8494,12604,13891,7953,7172,3317,3388,2087,2781,1525,1479,9305,9879,1370,1198,8529,8826,1349,1386,4437,4662,4444,4878,3068,3727,10256,11145,1975,2319,3796,3001,5824,5879,152,0,87,71,162,59,1442,776,3050,2975,9291,8651,2924,2653,461,433,18044,12899,1772,1642,2887,2755,3196,2991,306,60,4784,5485,2258,2328,1173,1370,992,1064,305,20,336,36,222,157,3172,0
540,10227,9222,8617,7552,2008,3493,8419,8023,10635,11084,3191,3470,2940,3042,3356,2653,4794,3975,4664,3961,5611,5258,12435,11783,11713,14262,7492,5951,12006,9855,7102,11857,6299,6118,12356,11630,5879,5272,16687,15016,2583,2342,13386,14351,978,1125,890,879,16624,15318,2978,2310,13483,17338,3609,5858,7357,5300,8909,8649,2064,2662,352,403,1644,1727,11050,10871,5859,7694,6721,6659,1714,2080,3917,4142,3532,3734,4493,4421,1451,1523,5865,6070,558,709,282,238,686,883,296,359,324,266,54296,56374,2004,2092,2437,2310,1556,1365,978,1053,2818,2838,582,540,732,777,688,902,231,442,1261,1517,12240,12808,16891,17208,7394,5724,2660,2836,4202,4355,6796,7041,380,398,2470,2382,3149,3033,2700,3115,3126,2644,2650,2918,1477,1447,1333,1329,660,957,1713,1913,9043,6053,3578,4221,243,152,8550,9099,368,371,1737,1526,97,122,6610,6065,3163,408,1449,6501,6944,4014,162,1428,3138,716,707,639,702,7044,7592,6854,6689,157,317,6503,5691,2941,2887,1975,2270,1983,1996,3314,1978,1994,1423,1876,1628,1707,2272,10229,9424,13203,14474,7856,7527,5392,4186,2938,3752,1757,1786,8440,8638,1570,1345,8434,9000,1317,1129,5221,4513,4070,4527,3242,3451,8863,12499,1498,2309,4785,3182,6098,5552,29,0,74,53,190,101,1375,779,2512,2882,7956,7770,2697,2623,405,428,18340,14487,2393,2780,3407,3078,4516,4089,649,292,9516,7767,3210,3128,1927,1895,1482,1859,306,18,385,15,261,289,2120,0
541,10009,8900,8413,7730,2402,3627,8487,8032,10670,10843,3103,3423,2818,3001,3325,2734,4907,3929,4581,4145,5641,5386,11699,11484,12398,14919,7132,5712,11709,9916,6515,12094,6777,5956,11799,11425,5703,5130,15758,14822,2890,2356,12736,13530,967,1129,800,855,16411,14539,2686,2166,13428,16529,3606,5836,7345,5274,8974,8786,1950,2664,342,431,1639,1765,10788,10920,5826,7610,6942,6810,1765,1994,3973,3938,3565,3785,4323,4247,1546,1493,5796,6177,614,697,273,259,684,828,264,291,324,245,52276,54313,1969,2073,2423,2483,1560,1389,839,964,2938,2785,612,537,756,834,663,916,176,424,1196,1328,12312,12789,17016,16861,7369,5648,2651,2681,4318,4400,6402,7109,417,392,2347,2342,2943,2948,2662,3096,3107,2704,2723,2929,1340,1405,1343,1292,716,948,1644,2043,8839,6019,3562,4073,238,132,8271,8921,349,349,1658,1401,99,120,7385,6754,3303,408,1328,7288,7807,4005,189,1474,3242,725,871,667,672,7044,7726,6849,7151,131,334,6151,5284,2910,2931,1767,2477,2112,2293,3286,2018,1952,1468,1960,1637,1730,2229,9563,9310,13094,14800,7823,7709,4689,3878,2732,3156,1700,1730,7941,8543,1528,1280,7758,8542,1317,1034,4945,4177,3806,4441,2931,3463,9048,12140,1468,2120,4785,3142,6000,5230,23,0,71,60,213,111,1379,753,2590,2922,7735,7320,2609,2577,370,412,18748,14348,2351,2855,3864,3212,4585,3945,591,273,8239,7216,2911,2938,1721,1894,1409,1709,338,11,319,16,276,278,2045,0
542,10219,8030,8556,7164,2150,3701,7745,7100,11574,12254,3456,3901,4381,3412,3437,3112,4516,4063,3592,4314,4936,5604,10113,9763,9959,12481,8162,6754,7526,8141,6364,10727,7274,5434,11729,11702,4265,5012,12562,12259,1992,1628,9683,10948,693,846,642,660,14912,12882,3214,2751,16480,15162,4286,4341,5959,5717,7733,6961,1792,2504,394,610,1577,1391,9500,9841,6522,7918,5699,5982,1547,1690,3163,3277,2853,2945,3441,3277,1350,1338,5207,5381,526,545,284,231,510,619,296,336,384,324,47945,49782,1939,2073,2249,2229,1690,1561,820,869,3010,3265,654,674,649,811,742,936,183,540,1168,1305,12593,14139,16325,16759,5977,5040,2092,2305,3061,3194,5346,5845,220,160,1895,1894,2642,2776,2741,2662,2426,2326,2470,2883,1328,1430,1250,1125,414,607,1802,2033,8266,5195,3165,3527,217,153,6561,7404,405,342,1187,1057,73,81,1839,1535,1273,296,756,2161,1329,913,178,668,1275,640,691,384,396,7564,7410,7324,6754,66,197,4977,4829,2852,3152,1850,2732,2493,2361,3569,2212,1748,1704,1642,1481,1695,2140,8684,7774,10630,12460,8050,6988,2862,2841,2029,2948,2145,1495,8122,8329,1220,1196,6886,7104,1015,953,3866,4210,3319,3535,3530,3701,10509,10474,1185,2068,4172,2966,5328,4571,131,0,50,88,213,85,1212,640,2407,2632,7716,7503,3001,2829,480,512,17470,11029,2716,2286,1978,2191,2892,2700,405,298,8215,7814,3034,2853,1990,1808,1273,1127,261,18,342,25,95,83,1827,0
543,9892,7786,8412,7011,1952,3261,7796,7093,11017,11584,3325,3841,4065,3409,3351,2787,4595,4152,3660,4100,4729,5174,9486,9282,10127,12825,7171,6415,7306,7469,6153,10071,6900,5327,11417,11537,4362,4954,12337,12386,1955,1568,9700,10721,654,857,621,619,14787,12446,3170,2447,15267,14829,4142,4240,5662,5455,7603,6895,1932,2368,394,556,1537,1447,9025,9331,6306,7765,5861,5794,1488,1618,3166,3305,2883,2737,3298,3293,1382,1300,5133,5362,509,574,252,197,523,609,278,278,408,312,48486,49748,1862,2033,2170,2145,1850,1540,767,825,2950,3284,574,632,667,744,756,862,139,322,922,1270,12085,13664,16320,16721,5822,4842,1982,2265,3005,3080,5392,5513,227,159,1808,1876,2421,2648,2590,2498,2142,2115,2460,2801,1292,1270,1305,1234,440,567,1873,1901,8324,5302,2910,3412,196,94,6258,7369,392,345,1124,1027,73,101,1611,1537,1194,269,693,2143,1250,911,194,779,1284,589,554,384,350,7383,7394,7104,6645,80,169,4984,4877,2734,3082,1918,2871,2555,2354,3460,2268,1521,1604,1623,1456,1692,2004,8436,7738,10887,12824,7879,6932,2834,2720,2282,2802,2140,1424,7854,8431,1011,1138,6685,7007,929,987,3813,4021,3414,3483,3592,3892,10401,9999,1426,2087,3977,2992,5297,4504,95,0,71,90,192,59,1198,538,2358,2676,7461,7000,3256,2792,480,473,17869,11866,2897,2370,2212,2200,3034,2771,475,356,8018,8108,3050,2975,1953,1706,1178,1152,261,15,356,8,111,62,1718,0
544,10053,8100,8250,7273,2087,3418,7784,6490,10989,11319,3539,3769,4042,3680,3143,2927,4476,4103,3493,4253,4701,5413,9769,9403,9943,13075,7489,6684,7311,7694,6316,10002,6940,5460,11759,11367,4362,5033,12368,12453,2105,1577,9152,10605,668,842,549,642,15039,12711,3138,2569,15659,14989,4265,4453,6017,5696,7795,6731,1943,2280,417,595,1481,1379,8939,9501,6309,8048,5724,5940,1558,1607,3124,3186,2774,2743,3351,3196,1358,1366,5186,5311,484,614,250,243,493,579,292,331,385,289,48588,49942,1904,2057,2280,2126,1785,1590,776,832,3019,3237,658,635,744,797,841,959,197,426,1036,1210,11802,13602,16345,16619,5501,5070,2069,2249,3166,3159,5455,5571,210,131,1876,1857,2648,2725,2613,2542,2395,2164,2391,2797,1307,1335,1234,1090,445,545,1778,1774,8132,5044,3059,3499,233,159,6149,7211,424,405,1301,1101,66,97,1737,1547,1131,255,786,2025,1187,844,155,707,1254,647,617,429,363,7352,7259,7294,6657,81,197,5063,4432,2683,3117,1781,2720,2461,2330,3592,2138,1713,1626,1665,1444,1725,2017,8371,7728,11250,12233,7793,7107,2500,2607,2205,2730,2182,1502,7621,8301,1150,1210,6775,7151,1020,929,3732,3922,3439,3490,3256,3880,10277,9981,1161,2112,3815,2897,5132,4509,95,0,64,80,218,95,1157,596,2439,2541,7972,7243,3136,2883,512,482,16863,11852,2590,2428,2076,2558,3105,2968,589,298,7832,8338,3112,3070,2068,1706,1212,1097,222,16,364,8,99,73,1713,0
545,10551,8860,8949,8197,2108,3435,9118,8239,12154,11728,3143,3571,4126,3451,3277,3247,5429,4708,4690,4388,6137,5873,9190,8684,11403,14680,7508,5495,6708,8814,6350,11076,7151,7058,11428,10698,4407,4632,16587,11458,2337,2083,10088,12154,1022,1159,609,756,15474,14689,3365,2750,16144,16759,4304,5339,7436,5654,8993,7591,1994,2725,447,625,1820,1760,11076,10380,7738,9034,5655,6499,1637,1727,3177,3302,2806,2896,3834,3850,1321,1444,5759,6214,521,688,268,269,617,730,204,259,250,220,49143,48503,1720,1948,2324,2301,1500,1358,925,929,2994,3404,619,577,709,735,712,900,194,561,1243,1463,12534,12309,15056,14748,5339,4891,2505,2512,3799,3774,4761,5135,196,164,1908,2010,2618,2625,2613,2864,2533,2764,2862,2934,1426,1468,1294,1196,554,718,1804,1841,8593,6097,3200,3952,185,131,6160,7640,338,336,1352,1182,90,95,3755,1600,929,97,732,4251,1804,1027,102,598,1832,707,603,378,392,6981,7888,7814,7107,106,259,6028,5478,3251,3096,2112,2896,2588,2433,3377,2140,2284,1913,2096,1602,1818,2377,8830,8107,11825,13834,7573,7090,2882,3651,2444,2744,2189,2212,8079,7947,1205,1169,8547,6935,1345,1017,3834,4191,4291,4750,3467,3970,10646,11444,1686,2215,4137,3182,6288,5877,90,0,41,76,213,127,1451,741,2706,2985,8213,7561,2720,2472,428,385,21247,16355,2168,2229,2105,2117,2600,2567,127,301,7657,8812,3671,3293,2372,2192,1300,1066,298,0,366,32,66,102,2428,0
546,10433,8123,10546,8194,2303,3172,8434,8452,11688,14524,3731,3110,4188,2936,3650,2952,5105,4852,4711,4754,6155,6109,10083,9762,12173,15272,8573,6165,7860,8786,6545,11817,6703,6000,11896,11771,4815,4915,14923,13632,2166,2312,11173,11516,988,1236,677,698,15452,15341,3470,2577,17547,16802,4008,5993,6390,5603,8538,8188,2004,2470,410,470,1628,1602,11092,10658,8150,9888,6213,6680,1523,1864,3435,3368,2806,2831,3771,3548,1347,1431,5518,5573,514,591,266,245,591,712,280,284,276,233,49217,51019,1751,1866,2170,2076,1405,1212,865,1009,3361,3361,633,653,614,651,786,923,201,480,1120,1400,12052,12342,14397,14696,5691,4562,2149,2463,3569,3460,4850,5100,250,206,2006,1950,2834,3015,2732,2817,2769,2706,2767,2836,1409,1463,1343,1254,593,630,1957,1934,8804,5710,3477,4010,213,102,7360,8280,364,449,1349,1120,78,88,4905,2481,1296,146,779,4298,1897,1125,164,876,1915,690,795,398,452,6968,6816,8174,7309,60,175,5935,6074,2755,3811,2025,2595,2737,2541,3567,2094,2092,2020,2068,1734,1929,2592,8907,8728,12762,14175,9074,7786,3611,3173,2344,2759,2233,1853,7981,8665,1175,1185,7466,8621,1185,1141,4321,4154,4530,4958,3430,4559,11534,11771,1412,2783,4606,3309,6700,6250,0,0,73,43,227,80,1486,640,2941,3175,8327,7703,2713,2579,431,447,27540,17872,2203,1822,2178,2041,2616,2396,257,74,8427,8109,3613,3286,1911,2667,1075,900,327,6,368,27,146,78,2618,0
547,10827,8361,9241,7151,2103,3036,7037,7926,9860,12804,3372,3133,4066,3136,3388,2509,4806,4764,4585,4504,5555,5536,8712,8422,11425,13989,7025,4968,6086,6891,5147,9806,6633,5636,10670,10764,4193,4246,13453,12980,2004,2221,10031,10607,818,1162,755,748,14485,13845,2866,2493,15496,14409,4124,6119,6211,5292,8264,7700,1945,2173,361,415,1623,1503,9792,9619,7130,8818,5889,6121,1535,1730,3045,3142,2781,2692,3702,3453,1416,1199,5638,5571,498,579,240,225,533,763,194,308,296,308,46621,47838,1665,1832,2182,2054,1530,1375,915,911,3103,3242,617,654,632,693,640,929,203,507,1169,1365,10941,11766,13863,13762,5146,4495,1978,2279,3660,3579,4838,4987,231,178,1950,1946,2467,2497,2416,2504,2597,2537,2544,2704,1308,1335,1257,1161,551,626,1658,1797,8487,5109,3027,3644,180,117,6051,7044,303,324,1242,1104,78,108,4987,2430,1180,111,617,4314,1881,1064,120,784,1732,646,719,364,414,7543,7266,7832,6642,136,233,5012,5212,2472,3398,1982,2367,2623,2474,3527,1955,1941,1897,2043,1655,1735,2133,7805,7861,12295,13040,7986,7011,3070,2873,2001,2488,2105,1774,6977,7883,1110,1043,7004,7614,995,1094,3855,3804,4061,4441,2985,3991,10067,10166,1486,2788,4038,2850,6021,5736,0,0,44,29,189,87,1155,589,2558,2982,7392,7281,2876,2787,414,414,21982,14733,2286,2252,2379,2261,2792,2702,414,173,7382,7431,3409,3194,1938,2674,1384,1171,347,6,327,11,136,85,2409,0
548,8559,7000,7019,7158,1674,3068,6745,7035,9853,11280,2409,1800,2785,1967,2219,2064,4265,4305,3794,4156,4441,4891,9974,8914,9088,10322,6504,5321,8932,8890,6367,10358,7362,5578,10964,8104,3817,4648,13114,13747,2168,2639,9484,12328,818,1171,864,978,15105,13629,2534,1909,15383,11889,3537,3583,5223,5342,8735,8614,1776,2391,327,414,1486,1208,9994,9375,8616,10161,6091,5745,1644,2117,3926,3687,3026,3319,3379,3349,1210,1547,5248,5267,726,684,222,187,482,577,241,266,266,217,55250,55540,1888,2084,2556,2342,2018,1447,897,992,3226,3426,774,593,661,777,691,966,225,670,1394,1827,10414,11790,14422,14691,6097,4631,1920,2031,3419,3210,6056,5539,396,331,2087,2546,2451,2804,2825,2368,2516,2159,2454,2433,1328,1530,1303,1192,653,792,1590,1609,8644,6125,2562,2968,266,175,6281,7723,312,334,1159,1046,81,97,5553,5232,3201,303,1257,4771,4711,2827,211,1482,3300,749,864,616,661,6714,7288,6239,6264,64,203,4870,4666,2233,3309,1059,1465,1788,1549,2363,1579,1683,1517,1621,1723,1614,1957,9240,8343,9950,11375,7865,5840,3748,3646,2555,2732,2041,1799,7341,6337,997,1120,6954,7807,1185,1305,4080,4622,3755,3606,3129,3321,11291,8575,1349,1786,3353,2978,6181,5416,6,0,41,50,150,48,1407,588,3145,3212,8143,7332,3426,2565,461,475,16515,12400,2335,1983,2676,2178,4441,2941,477,523,8387,10009,3070,3019,1927,2440,1517,1062,254,9,273,29,308,255,3569,1
549,8318,6689,6736,6772,1619,2889,6627,6573,9078,10519,2254,1651,2759,1859,2212,1924,4121,4182,3616,4017,4448,4771,9762,9227,9531,10665,5680,5216,8079,7867,6234,10078,7519,5365,10783,7905,3701,4560,12370,13040,2258,2623,9331,11811,893,1212,879,1013,14687,13606,2152,1750,15265,11741,3314,3593,5181,5253,9125,8456,1772,2192,324,408,1403,1173,8913,9009,8681,9458,5835,5701,1639,1924,3778,3551,3210,3145,3251,3217,1277,1444,5117,5293,628,723,245,196,507,556,243,243,278,180,54199,55057,1904,2062,2259,2291,1867,1540,966,1066,3231,3425,570,570,784,762,767,913,222,537,1317,1553,10011,11177,14017,13741,5972,4530,1739,1899,3374,3238,5974,5759,396,312,2048,2277,2739,2556,2460,2512,2389,2157,2370,2386,1403,1447,1143,1203,637,760,1458,1646,8598,5923,2780,2991,252,180,6262,7740,271,364,1134,1057,87,101,5335,5522,3228,261,1328,4787,5258,2785,152,1484,3154,756,776,607,591,6387,7253,5678,5914,66,247,5028,4722,2277,3411,1015,1416,1843,1442,2143,1409,1679,1470,1537,1481,1343,2013,8797,8531,10786,11618,7345,6441,3644,3325,2706,2611,2219,1637,7042,6237,999,1110,6550,7480,1106,1162,3785,4595,3778,3739,2718,3314,11076,8909,1340,1765,3135,2845,5838,5353,6,0,46,64,106,46,1257,653,3119,3191,7844,7294,3163,2804,516,519,16503,12358,2500,2171,2505,2154,4360,3049,567,512,7967,9874,3026,3143,2201,2486,1488,1152,252,6,284,22,305,285,3344,1
550,7825,6260,6596,6809,1470,2776,6638,7088,9451,10924,2096,1569,2767,1799,2150,1936,4163,4073,3588,4008,4446,4887,9843,9008,9398,10381,5770,5211,8117,8291,6290,9957,7533,5234,10810,7911,3975,4664,12262,13202,2131,2602,9321,12147,857,1201,983,899,14626,13534,2164,1786,15290,11824,3131,3880,5255,5088,9002,8632,1866,2314,334,380,1354,1185,9096,9168,8660,9688,5803,5745,1706,2013,3792,3639,3040,2999,3217,3393,1252,1340,5128,5299,603,651,204,192,533,582,208,289,275,322,55724,55390,1950,2228,2238,2275,2052,1663,964,1080,3242,3499,612,517,698,728,830,890,204,433,1352,1637,10477,11680,14515,14134,5986,4606,1655,1844,3267,3172,5856,5742,357,264,2207,2245,2576,2551,2560,2409,2324,2210,2258,2432,1412,1463,1182,1247,584,758,1663,1604,8278,5838,2657,2941,245,122,6074,7899,196,373,1222,1015,85,80,5360,5460,3198,275,1257,4828,5128,2732,146,1403,3137,644,723,618,588,6517,6895,5768,6002,57,187,4817,4763,2196,3439,869,1493,1802,1412,2207,1495,1609,1475,1512,1465,1333,1924,8317,8807,10351,11370,7830,6107,3444,3432,2637,2512,2010,1639,7464,6209,862,1029,6440,7422,1159,1486,3660,4142,3608,3453,2706,3365,11135,9164,1365,1737,3202,2890,5865,5265,9,0,46,37,122,34,1257,610,3054,3247,7137,7085,3226,2931,500,516,16486,11838,2504,2194,2481,1885,4021,2904,561,465,8317,9685,3093,3042,1983,2150,1510,1066,241,4,276,25,308,266,3398,1
551,8376,6671,6548,7680,1461,2838,6960,7389,10201,12240,2475,1952,2827,1895,2217,2221,4490,4230,3776,4114,5021,5216,10809,8798,8484,11883,7469,5684,8899,9588,6819,9869,6750,4987,11402,8294,4043,5464,13316,13636,2356,2767,10375,12991,1002,1358,980,1048,15861,13808,2365,1885,15758,11430,3150,3244,5102,5061,8855,8427,2177,2465,375,468,1482,1145,10257,10222,9442,9804,5945,6315,1690,1931,3908,3753,3274,3286,3210,3186,1266,1503,5009,5219,595,647,217,192,537,535,254,271,197,204,56820,57759,1915,1950,2222,2171,1815,1495,964,1027,3237,3551,711,582,619,675,797,969,261,380,1581,1800,10198,11829,14696,15153,6026,4617,1704,1883,3351,3235,5840,5638,421,345,2170,2224,2924,2692,2628,2551,2479,2374,2192,2458,1449,1544,1240,1226,656,830,1732,1635,8693,5808,2783,3084,308,152,7266,8614,357,396,1131,1090,102,97,5655,5576,3391,334,1472,5193,5277,2850,152,1692,3307,846,862,660,640,6524,7786,5854,6351,94,280,5518,4929,2644,3903,1045,1764,1908,1435,2361,1568,1644,1581,1662,1605,1539,2106,9737,9073,10574,11957,8245,6612,4233,3989,2917,2546,1904,1616,8310,6765,1053,1087,6974,7663,1055,1257,4098,4856,3764,3852,2746,3470,11676,8631,1414,1813,3175,2797,6093,5567,46,0,37,51,111,39,1403,628,3330,3309,8224,7520,3068,2688,503,472,16042,12353,2363,2419,2226,1869,4293,2723,342,331,7334,8549,3138,2936,2075,2301,1481,995,305,4,275,15,326,292,3685,1
